datetime,Ocean_Temp_C (Celsius),Ocean_pH,Ocean_Salinity (ppt),Ocean_Conductivity (mS/cm),Ocean_ORP (millivolts),Ocean_BGA_PE (Cells/Liter),Ocean_Chlorophyll (micrograms/Liter),Ocean_DO_sat (%)
2018/11/13 08:15:00,22.244999,8.282499,31.384998,45.53125,812,215.399994,39.5,90.5
2018/11/13 08:30:00,22.139999,8.344999,31.384998,45.681248,808,235.599991,87.199997,90.5
2018/11/13 08:45:00,22.224998,8.277499,31.384998,45.518749,812,249.599991,60.299999,91
2018/11/13 09:00:00,22.139999,8.344999,31.389999,45.53125,814,354.399994,99.599998,91.5
2018/11/13 09:15:00,22.244999,8.282499,31.394999,45.71875,810,273.199982,100.599998,92
2018/11/13 09:30:00,22.224998,8.282499,31.4,45.568748,812,295.199982,75.099998,92.5
2018/11/13 09:45:00,22.244999,8.277499,31.41,45.537498,814,258.799988,96.799995,92.5
2018/11/13 10:00:00,22.139999,8.339999,31.414999,45.587498,814,413.599976,100.699997,93
2018/11/13 10:15:00,22.16,8.339999,31.419998,45.549999,788,233.199997,96.799995,93.5
2018/11/13 10:30:00,22.179998,8.344999,31.424999,45.5,808,314.399994,65.899994,94
2018/11/13 10:45:00,22.16,8.339999,31.429998,45.637497,810,312.799988,98,96
2018/11/13 11:00:00,22.285,8.339999,31.434999,45.524998,812,177.599991,75,95.5
2018/11/13 11:15:00,22.285,8.339999,31.439999,45.737499,808,227,62.549999,96
2018/11/13 11:30:00,22.304998,8.339999,31.445,45.574997,812,187.199997,79.899994,97
2018/11/13 11:45:00,22.285,8.339999,31.449999,45.574997,812,244.199997,53.399998,97
2018/11/13 12:00:00,22.304998,8.344999,31.455,45.574997,812,190.199997,59.75,97.5
2018/11/13 12:15:00,22.324999,8.339999,31.459999,45.512497,812,162.599991,79.899994,97.5
2018/11/13 12:30:00,22.304998,8.339999,31.464998,45.549999,808,321.199982,69.699997,97.5
2018/11/13 12:45:00,22.304998,8.339999,31.469999,45.518749,812,126.299995,93.099998,98
2018/11/13 13:00:00,22.324999,8.339999,31.469999,45.556248,814,363.199982,108.799995,98.5
2018/11/13 13:15:00,22.324999,8.339999,31.474998,45.699997,808,180.799988,116.599998,98.5
2018/11/13 13:30:00,22.344999,8.339999,31.48,45.731247,808,300.799988,117.599998,98.5
2018/11/13 13:45:00,22.304998,8.339999,31.48,45.743748,808,196.5,128,99
2018/11/13 14:00:00,22.344999,8.339999,31.48,45.518749,814,344.799988,45.099998,99
2018/11/13 14:15:00,22.324999,8.339999,31.48,45.737499,810,354.399994,84.5,99
2018/11/13 14:30:00,22.304998,8.339999,31.48,45.681248,808,254.599991,121,99
2018/11/13 14:45:00,22.304998,8.339999,31.48,45.668747,804,242.199997,106.899994,98.5
2018/11/13 15:00:00,22.324999,8.339999,31.484999,45.581249,808,227.199997,89.599998,98.5
2018/11/13 15:15:00,22.344999,8.339999,31.484999,45.574997,810,350.399994,74.5,98.5
2018/11/13 15:30:00,22.344999,8.339999,31.484999,45.581249,808,222,97.599998,98.5
2018/11/13 15:45:00,22.344999,8.339999,31.48,45.537498,808,252,74.799995,98
2018/11/13 16:00:00,22.365,8.339999,31.48,45.631248,810,334.799988,81.5,98
2018/11/13 16:15:00,22.324999,8.339999,31.48,45.506248,808,207,72.899994,97.5
2018/11/13 16:30:00,22.324999,8.339999,31.48,45.625,810,266.399994,106.699997,97.5
2018/11/13 16:45:00,22.324999,8.339999,31.48,45.668747,808,279.599976,91,97.5
2018/11/13 17:00:00,22.324999,8.339999,31.474998,45.524998,808,242.599991,111.099998,97
2018/11/13 17:15:00,22.304998,8.339999,31.48,45.59375,808,204.199997,78.899994,96.5
2018/11/13 17:30:00,22.324999,8.339999,31.474998,45.59375,810,263.599976,74.799995,96.5
2018/11/13 17:45:00,22.324999,8.339999,31.474998,45.631248,810,270,102.399994,96
2018/11/13 18:00:00,22.365,8.339999,31.484999,45.512497,806,333.199982,72.799995,96
2018/11/13 18:15:00,22.324999,8.339999,31.484999,45.737499,804,212.799988,122.399994,95.5
2018/11/13 18:30:00,22.324999,8.339999,31.49,45.712498,810,256,105.699997,95.5
2018/11/13 18:45:00,22.449999,8.339999,31.494999,45.674999,808,240.799988,75.399994,95
2018/11/13 19:00:00,22.449999,8.339999,31.375,45.849998,808,228.199997,77,95
2018/11/13 19:15:00,22.449999,8.339999,31.375,45.862499,808,344.799988,83.399994,94.5
2018/11/13 19:30:00,22.469999,8.339999,31.379999,45.9375,808,360.799988,125.799995,94.5
2018/11/13 19:45:00,22.449999,8.339999,31.379999,45.974998,810,337.599976,113.399994,94
2018/11/13 20:00:00,22.469999,8.339999,31.384998,45.993748,810,256,115.699997,94
2018/11/13 20:15:00,22.469999,8.339999,31.389999,45.949997,808,237.399994,84.699997,94
2018/11/13 20:30:00,22.429998,8.339999,31.389999,45.9375,808,157.599991,125.399994,93.5
2018/11/13 20:45:00,22.469999,8.339999,31.389999,45.962498,810,386,62.5,93.5
2018/11/13 21:00:00,22.449999,8.339999,31.389999,45.987499,810,326.399994,79.5,93.5
2018/11/13 21:15:00,22.429998,8.339999,31.389999,45.9375,808,183.199997,94.199997,93
2018/11/13 21:30:00,22.449999,8.339999,31.389999,45.756248,812,343.199982,68.699997,93
2018/11/13 21:45:00,22.429998,8.339999,31.389999,45.943748,808,232.399994,77.399994,92.5
2018/11/13 22:00:00,22.429998,8.334999,31.389999,45.949997,808,206,74.399994,92.5
2018/11/13 22:15:00,22.449999,8.334999,31.394999,45.806248,812,213.399994,59.549999,92.5
2018/11/13 22:30:00,22.449999,8.339999,31.4,45.787498,812,286.399994,101.599998,92.5
2018/11/13 22:45:00,22.41,8.334999,31.4,45.8125,814,296,61.5,92.5
2018/11/13 23:00:00,22.41,8.339999,31.394999,45.856247,814,320,126.899994,92
2018/11/13 23:15:00,22.429998,8.334999,31.4,45.762497,814,289.599976,139.399994,92
2018/11/13 23:30:00,22.429998,8.334999,31.4,45.943748,812,193.599991,130,92
2018/11/13 23:45:00,22.429998,8.334999,31.41,45.9375,814,256,93.5,92
2018/11/14 00:00:00,22.41,8.334999,31.404999,45.824997,812,144.599991,116.699997,91.5
2018/11/14 00:15:00,22.389999,8.334999,31.41,45.893749,812,190,92.299995,91.5
2018/11/14 00:30:00,22.389999,8.334999,31.41,45.893749,814,345.199982,96.699997,91.5
2018/11/14 00:45:00,22.389999,8.334999,31.414999,45.981247,812,238.199997,79,91.5
2018/11/14 01:00:00,22.389999,8.334999,31.414999,45.899998,814,260.399994,120.699997,91
2018/11/14 01:15:00,22.535,8.334999,31.419998,45.887497,812,335.599976,105.899994,91
2018/11/14 01:30:00,22.535,8.334999,31.419998,45.881248,812,231.599991,105.299995,91
2018/11/14 01:45:00,22.535,8.334999,31.424999,45.912498,814,320.399994,116.799995,91
2018/11/14 02:00:00,22.535,8.334999,31.424999,45.931248,812,359.799988,147.199997,91
2018/11/14 02:15:00,22.535,8.334999,31.424999,45.762497,816,330,118.5,91
2018/11/14 02:30:00,22.619999,8.272499,31.424999,45.8125,816,213,87,91
2018/11/14 02:45:00,22.619999,8.272499,31.424999,45.893749,812,220.399994,85.199997,90.5
2018/11/14 03:00:00,22.619999,8.272499,31.424999,45.875,812,173.799988,108.199997,90.5
2018/11/14 03:15:00,22.619999,8.272499,31.424999,45.90625,812,382.399994,153.799988,90.5
2018/11/14 03:30:00,22.619999,8.272499,31.424999,45.981247,812,318,88.299995,90.5
2018/11/14 03:45:00,22.619999,8.272499,31.424999,45.856247,812,173.199997,91.099998,90.5
2018/11/14 04:00:00,22.599998,8.272499,31.424999,45.931248,812,290,102.299995,90
2018/11/14 04:15:00,22.619999,8.272499,31.434999,45.849998,812,345.199982,124.199997,90.5
2018/11/14 04:30:00,22.619999,8.272499,31.434999,45.875,812,259.199982,110.399994,90
2018/11/14 04:45:00,22.619999,8.272499,31.439999,45.912498,812,241.599991,84,90.5
2018/11/14 05:00:00,22.514999,8.334999,31.439999,45.931248,814,257.199982,120.899994,90
2018/11/14 05:15:00,22.619999,8.272499,31.445,45.849998,812,234.599991,77.899994,90
2018/11/14 05:30:00,22.599998,8.272499,31.445,45.893749,812,283.199982,104.199997,90
2018/11/14 05:45:00,22.599998,8.272499,31.445,45.868748,812,194.199997,112.299995,90
2018/11/14 06:00:00,22.514999,8.334999,31.449999,45.949997,814,270,92.199997,90
2018/11/14 06:15:00,22.619999,8.272499,31.449999,45.918747,812,244.599991,114.099998,90
2018/11/14 06:30:00,22.619999,8.272499,31.455,45.924999,812,198.099991,142.399994,90
2018/11/14 06:45:00,22.599998,8.272499,31.459999,45.9375,812,226.199997,112.599998,90
2018/11/14 07:00:00,22.599998,8.272499,31.455,45.96875,814,302.799988,81.5,90
2018/11/14 07:15:00,22.599998,8.272499,31.464998,45.912498,812,246.199997,88.199997,90
2018/11/14 07:30:00,22.599998,8.272499,31.459999,45.9375,812,164.799988,84.5,90
2018/11/14 07:45:00,22.599998,8.272499,31.464998,45.943748,814,336.599976,131.199997,90
2018/11/14 08:00:00,22.619999,8.272499,31.469999,45.818748,816,271.599976,67.899994,90
2018/11/14 08:15:00,22.599998,8.272499,31.474998,45.849998,816,286.799988,78.099998,90.5
2018/11/14 08:30:00,22.724998,8.272499,31.484999,45.849998,818,359.599976,119.099998,90.5
2018/11/14 08:45:00,22.724998,8.272499,31.484999,45.90625,816,325.399994,131.199997,91
2018/11/14 09:00:00,22.744999,8.272499,31.494999,45.931248,816,254.599991,76,91.5
2018/11/14 09:15:00,22.744999,8.272499,31.375,46.15625,816,326,127.799995,91.5
2018/11/14 09:30:00,22.639999,8.334999,31.384998,46.193748,812,204.399994,110.399994,92
2018/11/14 09:45:00,22.639999,8.334999,31.394999,46,816,328.199982,134.199997,92.5
2018/11/14 10:00:00,22.744999,8.272499,31.4,46.068748,816,194.599991,117.699997,93
2018/11/14 10:15:00,22.639999,8.334999,31.404999,46.006248,818,289.599976,90.899994,93
2018/11/14 10:30:00,22.639999,8.334999,31.404999,46.03125,816,206,83.799995,93.5
2018/11/14 10:45:00,22.639999,8.334999,31.41,46.193748,812,220.5,167.799988,93.5
2018/11/14 11:00:00,22.869999,8.272499,31.414999,46.149998,812,143.699997,140.199997,94.5
2018/11/14 11:15:00,22.764999,8.334999,31.414999,46.237499,812,272,168.799988,94.5
2018/11/14 11:30:00,22.785,8.334999,31.419998,46.099998,812,157.599991,164,95
2018/11/14 11:45:00,22.785,8.334999,31.419998,46.15625,812,179.5,152.599991,95
2018/11/14 12:00:00,22.785,8.334999,31.419998,46.012497,816,205.799988,91.399994,95
2018/11/14 12:15:00,22.804998,8.334999,31.424999,46.125,814,283.599976,115.699997,95.5
2018/11/14 12:30:00,22.804998,8.334999,31.424999,46.21875,812,285.799988,128.399994,95.5
2018/11/14 12:45:00,22.785,8.334999,31.424999,46.199997,812,209.599991,134.599991,95.5
2018/11/14 13:00:00,22.804998,8.334999,31.429998,46,816,332.199982,135.799988,95.5
2018/11/14 13:15:00,22.804998,8.334999,31.424999,46,816,254.299988,156.599991,96
2018/11/14 13:30:00,22.804998,8.334999,31.429998,46.024998,818,376.199982,149,96
2018/11/14 13:45:00,22.824999,8.334999,31.424999,46.049999,816,228,142.799988,96
2018/11/14 14:00:00,22.804998,8.334999,31.429998,46.012497,818,291.599976,135.399994,96
2018/11/14 14:15:00,22.804998,8.334999,31.429998,46.006248,816,167.199997,110.799995,96
2018/11/14 14:30:00,22.804998,8.334999,31.429998,46.012497,816,173.199997,153.199997,96.5
2018/11/14 14:45:00,22.785,8.334999,31.429998,46.03125,818,308,133,96.5
2018/11/14 15:00:00,22.785,8.334999,31.429998,46.149998,812,236.599991,96.199997,96
2018/11/14 15:15:00,22.804998,8.334999,31.429998,46.081249,816,212,128.599991,96
2018/11/14 15:30:00,22.824999,8.334999,31.429998,46.012497,816,286,113.699997,96
2018/11/14 15:45:00,22.785,8.334999,31.429998,46.181248,812,246.599991,105.5,96
2018/11/14 16:00:00,22.785,8.334999,31.429998,46.006248,816,239.799988,110.899994,95.5
2018/11/14 16:15:00,22.804998,8.334999,31.429998,46.193748,812,66,167.599991,95.5
2018/11/14 16:30:00,22.804998,8.334999,31.434999,46.15625,814,323,182.399994,95.5
2018/11/14 16:45:00,22.824999,8.334999,31.434999,46.012497,816,289.199982,176,95.5
2018/11/14 17:00:00,22.824999,8.334999,31.445,46.099998,816,271.399994,143.799988,95
2018/11/14 17:15:00,22.824999,8.334999,31.449999,46.037498,816,328,115.099998,95
2018/11/14 17:30:00,22.824999,8.334999,31.449999,46.181248,812,113.099998,148.799988,94.5
2018/11/14 17:45:00,22.785,8.334999,31.455,46.162498,812,267.799988,134.399994,94.5
2018/11/14 18:00:00,22.785,8.33,31.449999,46.181248,812,202,177.799988,94
2018/11/14 18:15:00,22.785,8.33,31.449999,46.006248,816,336.399994,131.399994,94
2018/11/14 18:30:00,22.804998,8.33,31.455,46.1875,814,287,136,94
2018/11/14 18:45:00,22.804998,8.33,31.449999,46,816,254.799988,100.799995,93.5
2018/11/14 19:00:00,22.804998,8.33,31.459999,46.243748,812,350.199982,131.399994,93.5
2018/11/14 19:15:00,22.804998,8.33,31.459999,46.15625,812,332.399994,139.399994,93
2018/11/14 19:30:00,22.929998,8.33,31.464998,46.174999,812,220,132.399994,93
2018/11/14 19:45:00,22.929998,8.334999,31.469999,46.168747,812,201.099991,172,93
2018/11/14 20:00:00,22.929998,8.33,31.469999,46.056248,816,181.599991,117.899994,92.5
2018/11/14 20:15:00,22.889999,8.33,31.469999,46.006248,816,232.099991,170.399994,92.5
2018/11/14 20:30:00,22.889999,8.33,31.469999,46.049999,818,281.399994,173.199997,92.5
2018/11/14 20:45:00,22.889999,8.33,31.464998,46.049999,816,246.199997,165.599991,92
2018/11/14 21:00:00,22.91,8.33,31.474998,46.118748,812,259.799988,219.599991,92
2018/11/14 21:15:00,22.91,8.33,31.474998,46.15625,812,236.399994,226.399994,92
2018/11/14 21:30:00,22.91,8.334999,31.484999,46.056248,818,273.599976,151,92
2018/11/14 21:45:00,22.91,8.33,31.484999,46.193748,812,247.899994,174.799988,91.5
2018/11/14 22:00:00,22.889999,8.33,31.49,46.199997,812,235.799988,224.399994,91.5
2018/11/14 22:15:00,22.91,8.33,31.494999,46.1875,812,313.599976,111.599998,91.5
2018/11/14 22:30:00,22.91,8.33,31.375,46.356247,812,243.199997,147.799988,91
2018/11/14 22:45:00,22.91,8.33,31.375,46.34375,812,267.399994,194.799988,91
2018/11/14 23:00:00,22.91,8.33,31.375,46.262497,816,358,124.699997,91
2018/11/14 23:15:00,22.91,8.33,31.375,46.381248,812,257.399994,160.399994,91
2018/11/14 23:30:00,22.889999,8.33,31.375,46.375,812,256.199982,140.399994,91
2018/11/14 23:45:00,22.994999,8.2675,31.379999,46.40625,812,281.799988,165,91
2018/11/15 00:00:00,22.994999,8.2675,31.384998,46.387497,814,303.199982,171.199997,91
2018/11/15 00:15:00,22.889999,8.33,31.384998,46.4375,814,346,180.799988,90.5
2018/11/15 00:30:00,22.889999,8.33,31.389999,46.481247,814,360.199982,165.799988,90.5
2018/11/15 00:45:00,22.994999,8.2675,31.389999,46.393749,812,400.199982,214.399994,90.5
2018/11/15 01:00:00,23.119999,8.2675,31.394999,46.418747,814,362.199982,152.199997,90.5
2018/11/15 01:15:00,22.994999,8.2675,31.394999,46.268749,816,197.399994,105,90.5
2018/11/15 01:30:00,23.014999,8.33,31.394999,46.387497,814,312,122.399994,90
2018/11/15 01:45:00,23.119999,8.2675,31.4,46.443748,812,256.599976,155.599991,90
2018/11/15 02:00:00,23.119999,8.2675,31.4,46.306248,816,378,70.799995,90
2018/11/15 02:15:00,23.119999,8.2675,31.4,46.456249,812,272.799988,119.199997,90
2018/11/15 02:30:00,23.119999,8.2675,31.394999,46.306248,816,244.399994,121.699997,90
2018/11/15 02:45:00,23.119999,8.2675,31.394999,46.287498,816,148.199997,103.599998,90
2018/11/15 03:00:00,23.119999,8.2675,31.404999,46.393749,816,238.099991,150,90
2018/11/15 03:15:00,23.099998,8.2675,31.41,46.418747,816,349.599976,159,90
2018/11/15 03:30:00,23.099998,8.2675,31.41,46.331249,816,328.199982,160.199997,90
2018/11/15 03:45:00,23.119999,8.2675,31.41,46.331249,818,314.399994,213.799988,89.5
2018/11/15 04:00:00,23.08,8.2675,31.41,46.337498,818,378.599976,176.199997,90
2018/11/15 04:15:00,23.119999,8.2675,31.41,46.287498,818,256.599976,139.599991,89.5
2018/11/15 04:30:00,23.119999,8.2675,31.414999,46.293747,816,421.399994,164.799988,89.5
2018/11/15 04:45:00,23.119999,8.2675,31.41,46.487499,812,249.099991,161,89.5
2018/11/15 05:00:00,23.119999,8.2675,31.414999,46.268749,816,336,149.199997,89.5
2018/11/15 05:15:00,23.099998,8.2675,31.414999,46.399998,816,405.599976,169.199997,89.5
2018/11/15 05:30:00,23.099998,8.2675,31.414999,46.443748,816,353.799988,187,89.5
2018/11/15 05:45:00,23.099998,8.2675,31.419998,46.324997,818,353.199982,191,89.5
2018/11/15 06:00:00,23.099998,8.2675,31.414999,46.337498,818,297,162.799988,89
2018/11/15 06:15:00,23.099998,8.2675,31.419998,46.25,816,280,169,89.5
2018/11/15 06:30:00,23.059999,8.2675,31.419998,46.493748,818,314,152.799988,89
2018/11/15 06:45:00,23.08,8.2675,31.419998,46.356247,816,251,115.399994,89
2018/11/15 07:00:00,23.08,8.2675,31.419998,46.431248,816,260.599976,214,89.5
2018/11/15 07:15:00,23.119999,8.2675,31.424999,46.46875,816,474.599976,177,89.5
2018/11/15 07:30:00,23.099998,8.2675,31.424999,46.393749,816,262.399994,170.799988,89
2018/11/15 07:45:00,23.099998,8.2675,31.424999,46.456249,816,275.199982,206,89.5
2018/11/15 08:00:00,23.099998,8.2675,31.424999,46.46875,816,212.099991,161.599991,89.5
2018/11/15 08:15:00,23.099998,8.2675,31.429998,46.399998,816,320.599976,197.599991,89.5
2018/11/15 08:30:00,23.099998,8.2675,31.439999,46.40625,816,274.399994,175.399994,90
2018/11/15 08:45:00,23.099998,8.2675,31.445,46.262497,820,297,136.399994,90.5
2018/11/15 09:00:00,23.014999,8.33,31.449999,46.449997,816,261.599976,199.799988,90.5
2018/11/15 09:15:00,23.244999,8.2675,31.459999,46.443748,816,212.199997,127.699997,91.5
2018/11/15 09:30:00,23.244999,8.2675,31.464998,46.399998,818,285.399994,208.599991,91.5
2018/11/15 09:45:00,23.139999,8.325,31.469999,46.456249,816,148.099991,163.399994,92
2018/11/15 10:00:00,23.139999,8.33,31.48,46.375,816,206.399994,224.799988,92.5
2018/11/15 10:15:00,23.139999,8.33,31.49,46.256248,820,223.199997,166.599991,93
2018/11/15 10:30:00,23.16,8.33,31.494999,46.25,820,254.799988,65.799995,94
2018/11/15 10:45:00,23.244999,8.2625,31.379999,46.681248,820,223.399994,63.049999,94
2018/11/15 11:00:00,23.344999,8.33,31.384998,46.537498,752,220.599991,60.399998,95.5
2018/11/15 11:15:00,23.264999,8.325,31.389999,46.587498,812,219.699997,142.599991,95.5
2018/11/15 11:30:00,23.264999,8.325,31.394999,46.662498,816,222,100.899994,95.5
2018/11/15 11:45:00,23.285,8.33,31.404999,46.5625,816,188.799988,120.5,96.5
2018/11/15 12:00:00,23.285,8.325,31.41,46.5625,816,196.599991,95.899994,96.5
2018/11/15 12:15:00,23.285,8.325,31.414999,46.681248,816,178.599991,69,97
2018/11/15 12:30:00,23.285,8.325,31.419998,46.637497,816,110.299995,76.5,97.5
2018/11/15 12:45:00,23.285,8.325,31.424999,46.612499,816,253.599991,74.599998,97.5
2018/11/15 13:00:00,23.285,8.325,31.424999,46.549999,818,284.799988,95.599998,98
2018/11/15 13:15:00,23.304998,8.325,31.434999,46.59375,816,153.599991,99.699997,97.5
2018/11/15 13:30:00,23.304998,8.325,31.439999,46.549999,816,356.599976,153.399994,97.5
2018/11/15 13:45:00,23.429998,8.325,31.449999,46.6875,816,236,109.399994,97.5
2018/11/15 14:00:00,23.449999,8.325,31.449999,46.53125,820,246.599991,95.899994,98
2018/11/15 14:15:00,23.429998,8.325,31.449999,46.724998,816,197.399994,125.799995,98
2018/11/15 14:30:00,23.469999,8.325,31.455,46.537498,820,255.599991,81.399994,98
2018/11/15 14:45:00,23.469999,8.325,31.455,46.71875,816,172.5,154.199997,98
2018/11/15 15:00:00,23.49,8.325,31.459999,46.59375,816,156.299988,169.599991,97.5
2018/11/15 15:15:00,23.469999,8.325,31.459999,46.65625,816,181.099991,184.199997,97.5
2018/11/15 15:30:00,23.469999,8.325,31.459999,46.71875,816,185.599991,68.399994,97
2018/11/15 15:45:00,23.469999,8.325,31.464998,46.649998,818,287.599976,109.199997,97
2018/11/15 16:00:00,23.469999,8.325,31.459999,46.625,816,261.399994,151.199997,97
2018/11/15 16:15:00,23.449999,8.325,31.459999,46.625,816,275.199982,101.299995,96.5
2018/11/15 16:30:00,23.449999,8.325,31.464998,46.649998,816,209.599991,103.699997,96.5
2018/11/15 16:45:00,23.449999,8.325,31.459999,46.643749,816,273,166,96.5
2018/11/15 17:00:00,23.449999,8.325,31.464998,46.599998,816,258.599976,163,96
2018/11/15 17:15:00,23.469999,8.325,31.464998,46.59375,816,266,99.799995,95.5
2018/11/15 17:30:00,23.449999,8.325,31.464998,46.731247,818,281.199982,75,95.5
2018/11/15 17:45:00,23.429998,8.325,31.464998,46.518749,820,284.199982,155.599991,95
2018/11/15 18:00:00,23.469999,8.325,31.464998,46.568748,816,411.599976,197.399994,95
2018/11/15 18:15:00,23.449999,8.325,31.469999,46.543747,816,338.799988,109.5,95
2018/11/15 18:30:00,23.449999,8.325,31.474998,46.724998,814,257.799988,155,94.5
2018/11/15 18:45:00,23.449999,8.325,31.48,46.625,812,251.399994,83.5,94.5
2018/11/15 19:00:00,23.429998,8.325,31.48,46.59375,814,270,116.099998,94
2018/11/15 19:15:00,23.449999,8.325,31.48,46.599998,806,356.399994,130.599991,93.5
2018/11/15 19:30:00,23.449999,8.325,31.484999,46.699997,808,159.399994,75.5,93.5
2018/11/15 19:45:00,23.429998,8.325,31.484999,46.537498,812,232.599991,109.299995,93
2018/11/15 20:00:00,23.449999,8.325,31.484999,46.512497,814,352,118.199997,93
2018/11/15 20:15:00,23.429998,8.325,31.484999,46.524998,814,376.399994,106,93
