year,month,variable,mean,median,std,IQR,min,max
2022,July,chlorophyll_rfu,-3.54,-3.62,0.24,0.27,-3.79,-2.29
2022,July,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2022,July,conductivity_uScm,NA,NA,NA,NA,NA,NA
2022,July,do_local_percent,104.67,103.88,3.72,6.27,94.34,113.83
2022,July,do_mgL,6.23,6.18,0.22,0.37,5.88,6.78
2022,July,do_saturated_percent,91.46,90.74,3.24,5.54,82.84,99.88
2022,July,nlf_conductivity_uScm,51792.47,51791.21,46.62,83.07,51712.14,51873.89
2022,July,orp_mV,225.23,225.22,7.43,10.33,204.23,248.25
2022,July,pH,8.18,8.18,0.04,0.07,8.06,8.25
2022,July,pH_mV,-103.6,-103.83,1.8,2.63,-107.49,-99.06
2022,July,salinity_psu,NA,NA,NA,NA,NA,NA
2022,July,sp_conductivity_uScm,51804.28,51807.6,52.96,91,51712.01,51894.84
2022,July,temp_c,25.09,25.09,0.01,0.01,25.07,25.11
2022,July,temp_f,77.16,77.16,0.01,0.01,77.12,77.2
2022,July,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2022,July,total_algae_rfu,-5.19,-5.36,0.72,0.84,-6.42,-1.87
2022,July,total_dissolved_solids_mgL,33616.04,33618.69,99.43,100.86,33210.09,33763.09
2022,August,chlorophyll_rfu,-2.43,-3.06,1.12,2.23,-4.05,-0.43
2022,August,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2022,August,conductivity_uScm,51229.06,51783.23,760.69,1504.46,50338.11,52165.75
2022,August,do_local_percent,103.87,102.99,4.05,6.83,95.92,114.43
2022,August,do_mgL,6.19,6.14,0.24,0.41,5.79,6.96
2022,August,do_saturated_percent,90.78,90.04,3.56,5.95,83.58,99.95
2022,August,nlf_conductivity_uScm,50866.74,50385.93,720.7,1483.71,50176.36,51848.83
2022,August,orp_mV,218.03,217.08,6.44,9.02,201.44,238.02
2022,August,pH,8.17,8.19,0.06,0.1,8,8.31
2022,August,pH_mV,-103.49,-103.54,1.5,2.11,-106.96,-99.51
2022,August,salinity_psu,33.19,33.19,0.01,0.02,33.18,33.22
2022,August,sp_conductivity_uScm,50959.83,50404.45,745.76,1499.16,50176.02,51886.28
2022,August,temp_c,25.07,25.07,0.01,0.02,25.04,25.1
2022,August,temp_f,77.12,77.13,0.02,0.03,77.07,77.17
2022,August,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2022,August,total_algae_rfu,-4.04,-3.87,0.88,1.44,-6.24,-0.96
2022,August,total_dissolved_solids_mgL,33195.73,33549.29,477.73,946.45,32640.14,33791.89
2022,September,chlorophyll_rfu,-1.54,-1.55,0.15,0.27,-1.8,-1.18
2022,September,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2022,September,conductivity_uScm,50346.93,50339.84,23,37.16,50310.67,50408.56
2022,September,do_local_percent,104.66,104.13,3.92,6.22,95.09,112.95
2022,September,do_mgL,6.26,6.22,0.23,0.36,5.83,6.75
2022,September,do_saturated_percent,91.41,90.94,3.41,5.33,83.14,98.92
2022,September,nlf_conductivity_uScm,50305.18,50304.72,73.92,130.04,50176.05,50431.86
2022,September,orp_mV,221.14,219.93,8.06,12.12,197.94,244.98
2022,September,pH,8.11,8.1,0.04,0.06,8,8.23
2022,September,pH_mV,-103.08,-103.16,1.07,1.6,-105.26,-99.55
2022,September,salinity_psu,32.91,32.91,0.01,0.01,32.88,32.93
2022,September,sp_conductivity_uScm,50306.24,50307.97,73.16,126.07,50176.04,50431.86
2022,September,temp_c,25.05,25.05,0.01,0.01,25.03,25.06
2022,September,temp_f,77.09,77.08,0.01,0.01,77.06,77.11
2022,September,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2022,September,total_algae_rfu,-3.48,-3.5,0.33,0.48,-4.33,-2.43
2022,September,total_dissolved_solids_mgL,32692.29,32684.84,33.28,52.3,32640.14,32762.74
2022,October,chlorophyll_rfu,-0.45,-0.47,0.1,0.16,-0.64,-0.19
2022,October,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2022,October,conductivity_uScm,NA,NA,NA,NA,NA,NA
2022,October,do_local_percent,105.07,104.32,3.49,6.46,97.83,114.76
2022,October,do_mgL,6.28,6.23,0.21,0.38,5.97,6.86
2022,October,do_saturated_percent,91.65,91.04,3.05,5.68,85.38,100.47
2022,October,nlf_conductivity_uScm,50304.44,50303,74.04,127.69,50176.08,50431.93
2022,October,orp_mV,222.93,222.55,9.04,13.06,198.85,252.61
2022,October,pH,8.06,8.06,0.06,0.1,7.85,8.25
2022,October,pH_mV,-100.69,-100.68,1.09,1.67,-102.93,-97.14
2022,October,salinity_psu,NA,NA,NA,NA,NA,NA
2022,October,sp_conductivity_uScm,50303.52,50302.55,73.46,123.07,50176.32,50431.76
2022,October,temp_c,25.04,25.04,0.01,0.01,25.02,25.05
2022,October,temp_f,77.07,77.07,0.02,0.02,77.03,77.1
2022,October,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2022,October,total_algae_rfu,-8.16,-8.19,0.4,0.54,-9.07,-6.34
2022,October,total_dissolved_solids_mgL,32651.89,32665.34,71.38,122.8,32512.44,32767.95
2022,November,chlorophyll_rfu,-2.38,-2.42,0.15,0.23,-2.61,-1.43
2022,November,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2022,November,conductivity_uScm,50625.88,50623.18,9.84,13.47,50608.32,50653.82
2022,November,do_local_percent,103.93,103.21,3.21,5.81,96.45,114.86
2022,November,do_mgL,6.2,6.16,0.19,0.34,5.79,6.86
2022,November,do_saturated_percent,90.66,90,2.81,4.96,84.35,100.22
2022,November,nlf_conductivity_uScm,50504.88,50525.89,125.5,163.95,50176.14,50687.97
2022,November,orp_mV,219.71,220.83,6.5,7.31,201.51,235.94
2022,November,pH,8.06,8.06,0.04,0.07,7.97,8.18
2022,November,pH_mV,-99.36,-99.31,0.89,1.39,-101.47,-96.75
2022,November,salinity_psu,NA,NA,NA,NA,NA,NA
2022,November,sp_conductivity_uScm,50503.62,50520.05,129.21,162.46,50176.16,50687.69
2022,November,temp_c,25.02,25.02,0.01,0.02,25,25.04
2022,November,temp_f,77.03,77.03,0.02,0.03,77,77.07
2022,November,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2022,November,total_algae_rfu,-14.18,-14.29,0.52,0.7,-15.1,-10.85
2022,November,total_dissolved_solids_mgL,32801.9,32830.69,142.31,125.9,32512.44,33017.69
2022,December,chlorophyll_rfu,-1.16,-1.17,0.07,0.12,-1.73,-1.04
2022,December,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2022,December,conductivity_uScm,NA,NA,NA,NA,NA,NA
2022,December,do_local_percent,103.15,102.7,2.86,3.82,97.01,110.34
2022,December,do_mgL,6.18,6.16,0.17,0.24,5.81,6.62
2022,December,do_saturated_percent,90.29,89.91,2.48,3.48,85.01,96.7
2022,December,nlf_conductivity_uScm,50058.3,50047.48,96.93,135.43,49920.11,50457.37
2022,December,orp_mV,222.49,224.07,7.96,8.99,199.13,241.99
2022,December,pH,8.03,8.03,0.04,0.05,7.94,8.12
2022,December,pH_mV,-96.69,-96.84,1.52,2.05,-99.8,-92.26
2022,December,salinity_psu,32.88,32.88,0.02,0.02,32.85,32.91
2022,December,sp_conductivity_uScm,50049.66,50051.41,71.74,121.63,49920.05,50175.95
2022,December,temp_c,25.11,25.12,0.01,0.01,25.1,25.12
2022,December,temp_f,77.21,77.21,0.01,0.02,77.17,77.22
2022,December,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2022,December,total_algae_rfu,NA,NA,NA,NA,NA,NA
2022,December,total_dissolved_solids_mgL,32561.21,32554.34,40.24,56.4,32400.64,32639.95
2023,January,chlorophyll_rfu,-0.51,-0.52,0.04,0.06,-0.64,-0.43
2023,January,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2023,January,conductivity_uScm,50541.41,50536.55,35.68,63.98,50402.95,50607.84
2023,January,do_local_percent,105.43,104.56,2.86,4.62,100.24,112.45
2023,January,do_mgL,6.33,6.28,0.17,0.28,6.07,6.76
2023,January,do_saturated_percent,92.64,91.86,2.55,4.08,88.38,98.86
2023,January,nlf_conductivity_uScm,50545.83,50557.33,108.57,132.56,50091.67,50687.98
2023,January,orp_mV,223.21,223.43,4.12,5.22,211.41,235.73
2023,January,pH,8.05,8.04,0.05,0.08,7.94,8.19
2023,January,pH_mV,-97.88,-97.91,2.49,3.96,-103.47,-92.27
2023,January,salinity_psu,33.1,33.11,0.08,0.08,32.87,33.2
2023,January,sp_conductivity_uScm,50546.55,50556.01,101.91,132.06,50109.8,50687.98
2023,January,temp_c,25.1,25.1,0.01,0.01,25.07,25.12
2023,January,temp_f,77.17,77.17,0.02,0.02,77.12,77.21
2023,January,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2023,January,total_algae_rfu,-1.97,-1.95,0.16,0.18,-2.52,-1.63
2023,January,total_dissolved_solids_mgL,32849.81,32870.79,121.02,133.79,32512.14,33023.69
2023,February,chlorophyll_rfu,-0.74,-0.87,0.23,0.48,-0.93,-0.3
2023,February,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2023,February,conductivity_uScm,NA,NA,NA,NA,NA,NA
2023,February,do_local_percent,105.83,104.99,3.18,5.61,98.33,112.45
2023,February,do_mgL,6.36,6.31,0.19,0.33,6.08,6.75
2023,February,do_saturated_percent,93.03,92.23,2.81,4.93,87.43,98.85
2023,February,nlf_conductivity_uScm,50709.6,50726.53,144.97,255.04,50432.4,50933.39
2023,February,orp_mV,235.48,240.29,8.13,14.84,222.41,248.3
2023,February,pH,8.14,8.14,0.03,0.05,8.06,8.19
2023,February,pH_mV,-102.37,-102.37,0.82,1.15,-103.9,-100.82
2023,February,salinity_psu,NA,NA,NA,NA,NA,NA
2023,February,sp_conductivity_uScm,50686.62,50713.62,139.74,246,50435.38,50907.13
2023,February,temp_c,25.07,25.07,0,0,25.07,25.07
2023,February,temp_f,77.13,77.13,0,0,77.13,77.13
2023,February,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2023,February,total_algae_rfu,-4.81,-4.81,0.18,0.12,-4.94,-4.69
2023,February,total_dissolved_solids_mgL,NA,NA,NA,NA,NA,NA
