Serial Number:20895591 --

"Date Time, GMT -0700","Temp, (*F)","mV","pH","Button Down","Button Up","Host Connect","Start Calibration","Calibration Values","Calibration Buffers","End Calibration","Cancel Calibration","EOF"
2021-10-25 10:00:00,77.23,-64.14,8.14, , , , , , , , , 
2021-10-25 10:15:00,77.31,-65.30,8.16, , , , , , , , , 
2021-10-25 10:30:00,77.36,-66.19,8.18, , , , , , , , , 
2021-10-25 10:45:00,77.36,-65.89,8.17, , , , , , , , , 
2021-10-25 11:00:00,77.40,-66.03,8.18, , , , , , , , , 
2021-10-25 11:15:00,77.44,-65.91,8.17, , , , , , , , , 
2021-10-25 11:30:00,77.49,-65.94,8.17, , , , , , , , , 
2021-10-25 11:45:00,77.53,-66.33,8.18, , , , , , , , , 
2021-10-25 12:00:00,77.53,-66.39,8.18, , , , , , , , , 
2021-10-25 12:15:00,77.53,-65.49,8.17, , , , , , , , , 
2021-10-25 12:30:00,77.57,-66.11,8.18, , , , , , , , , 
2021-10-25 12:45:00,77.57,-66.71,8.19, , , , , , , , , 
2021-10-25 13:00:00,77.57,-66.44,8.18, , , , , , , , , 
2021-10-25 13:15:00,77.57,-67.05,8.19, , , , , , , , , 
2021-10-25 13:30:00,77.53,-66.78,8.19, , , , , , , , , 
2021-10-25 13:45:00,77.49,-66.33,8.18, , , , , , , , , 
2021-10-25 14:00:00,77.44,-66.44,8.18, , , , , , , , , 
2021-10-25 14:15:00,77.49,-66.39,8.18, , , , , , , , , 
2021-10-25 14:30:00,77.44,-66.27,8.18, , , , , , , , , 
2021-10-25 14:45:00,77.49,-66.42,8.18, , , , , , , , , 
2021-10-25 15:00:00,77.44,-66.19,8.18, , , , , , , , , 
2021-10-25 15:15:00,77.40,-65.85,8.17, , , , , , , , , 
2021-10-25 15:30:00,77.40,-65.58,8.17, , , , , , , , , 
2021-10-25 15:45:00,77.36,-65.28,8.16, , , , , , , , , 
2021-10-25 16:00:00,77.36,-65.30,8.16, , , , , , , , , 
2021-10-25 16:15:00,77.36,-65.00,8.16, , , , , , , , , 
2021-10-25 16:30:00,77.31,-64.97,8.16, , , , , , , , , 
2021-10-25 16:45:00,77.31,-64.77,8.15, , , , , , , , , 
2021-10-25 17:00:00,77.27,-64.71,8.15, , , , , , , , , 
2021-10-25 17:15:00,77.27,-64.46,8.15, , , , , , , , , 
2021-10-25 17:30:00,77.27,-64.31,8.14, , , , , , , , , 
2021-10-25 17:45:00,77.23,-64.27,8.14, , , , , , , , , 
2021-10-25 18:00:00,77.23,-64.10,8.14, , , , , , , , , 
2021-10-25 18:15:00,77.23,-63.85,8.14, , , , , , , , , 
2021-10-25 18:30:00,77.23,-63.69,8.13, , , , , , , , , 
2021-10-25 18:45:00,77.18,-63.61,8.13, , , , , , , , , 
2021-10-25 19:00:00,77.18,-63.53,8.13, , , , , , , , , 
2021-10-25 19:15:00,77.14,-63.38,8.13, , , , , , , , , 
2021-10-25 19:30:00,77.14,-63.19,8.12, , , , , , , , , 
2021-10-25 19:45:00,77.14,-63.16,8.12, , , , , , , , , 
2021-10-25 20:00:00,77.14,-63.00,8.12, , , , , , , , , 
2021-10-25 20:15:00,77.09,-62.97,8.12, , , , , , , , , 
2021-10-25 20:30:00,77.09,-62.83,8.12, , , , , , , , , 
2021-10-25 20:45:00,77.09,-62.75,8.12, , , , , , , , , 
2021-10-25 21:00:00,77.09,-62.66,8.12, , , , , , , , , 
2021-10-25 21:15:00,77.09,-62.58,8.11, , , , , , , , , 
2021-10-25 21:30:00,77.05,-62.42,8.11, , , , , , , , , 
2021-10-25 21:45:00,77.05,-62.39,8.11, , , , , , , , , 
2021-10-25 22:00:00,77.05,-62.35,8.11, , , , , , , , , 
2021-10-25 22:15:00,77.01,-62.31,8.11, , , , , , , , , 
2021-10-25 22:30:00,77.01,-62.17,8.11, , , , , , , , , 
2021-10-25 22:45:00,77.01,-62.22,8.11, , , , , , , , , 
2021-10-25 23:00:00,77.01,-62.19,8.11, , , , , , , , , 
2021-10-25 23:15:00,77.01,-62.13,8.11, , , , , , , , , 
2021-10-25 23:30:00,77.01,-62.06,8.11, , , , , , , , , 
2021-10-25 23:45:00,77.01,-62.03,8.10, , , , , , , , , 
2021-10-26 00:00:00,76.96,-61.94,8.10, , , , , , , , , 
2021-10-26 00:15:00,76.96,-61.94,8.10, , , , , , , , , 
2021-10-26 00:30:00,76.96,-61.91,8.10, , , , , , , , , 
2021-10-26 00:45:00,76.96,-61.83,8.10, , , , , , , , , 
2021-10-26 01:00:00,76.92,-61.81,8.10, , , , , , , , , 
2021-10-26 01:15:00,76.92,-61.80,8.10, , , , , , , , , 
2021-10-26 01:30:00,76.92,-61.72,8.10, , , , , , , , , 
2021-10-26 01:45:00,76.92,-61.74,8.10, , , , , , , , , 
2021-10-26 02:00:00,76.88,-61.55,8.10, , , , , , , , , 
2021-10-26 02:15:00,76.88,-61.67,8.10, , , , , , , , , 
2021-10-26 02:30:00,76.88,-61.67,8.10, , , , , , , , , 
2021-10-26 02:45:00,76.88,-61.63,8.10, , , , , , , , , 
2021-10-26 03:00:00,76.88,-61.63,8.10, , , , , , , , , 
2021-10-26 03:15:00,76.88,-61.64,8.10, , , , , , , , , 
2021-10-26 03:30:00,76.88,-61.55,8.10, , , , , , , , , 
2021-10-26 03:45:00,76.88,-61.47,8.09, , , , , , , , , 
2021-10-26 04:00:00,76.88,-61.56,8.10, , , , , , , , , 
2021-10-26 04:15:00,76.88,-61.39,8.09, , , , , , , , , 
2021-10-26 04:30:00,76.83,-61.27,8.09, , , , , , , , , 
2021-10-26 04:45:00,76.88,-61.42,8.09, , , , , , , , , 
2021-10-26 05:00:00,76.88,-61.39,8.09, , , , , , , , , 
2021-10-26 05:15:00,76.88,-61.39,8.09, , , , , , , , , 
2021-10-26 05:30:00,76.83,-61.25,8.09, , , , , , , , , 
2021-10-26 05:45:00,76.88,-61.28,8.09, , , , , , , , , 
2021-10-26 06:00:00,76.88,-61.24,8.09, , , , , , , , , 
2021-10-26 06:15:00,76.88,-61.16,8.09, , , , , , , , , 
2021-10-26 06:30:00,76.83,-61.14,8.09, , , , , , , , , 
2021-10-26 06:45:00,76.83,-60.89,8.08, , , , , , , , , 
2021-10-26 07:00:00,76.79,-61.06,8.09, , , , , , , , , 
2021-10-26 07:15:00,76.79,-61.05,8.09, , , , , , , , , 
2021-10-26 07:30:00,76.79,-61.05,8.09, , , , , , , , , 
2021-10-26 07:45:00,76.79,-61.10,8.09, , , , , , , , , 
2021-10-26 08:00:00,76.79,-61.03,8.09, , , , , , , , , 
2021-10-26 08:15:00,76.79,-61.10,8.09, , , , , , , , , 
2021-10-26 08:30:00,76.79,-61.06,8.09, , , , , , , , , 
2021-10-26 08:45:00,76.79,-61.08,8.09, , , , , , , , , 
2021-10-26 09:00:00,76.79,-61.03,8.09, , , , , , , , , 
2021-10-26 09:15:00,76.83,-61.06,8.09, , , , , , , , , 
2021-10-26 09:30:00,76.83,-61.13,8.09, , , , , , , , , 
2021-10-26 09:45:00,76.88,-61.44,8.09, , , , , , , , , 
2021-10-26 10:00:00,76.96,-62.28,8.11, , , , , , , , , 
2021-10-26 10:15:00,77.05,-62.96,8.12, , , , , , , , , 
2021-10-26 10:30:00,77.14,-62.41,8.11, , , , , , , , , 
2021-10-26 10:45:00,77.18,-63.58,8.13, , , , , , , , , 
2021-10-26 11:00:00,77.23,-63.44,8.13, , , , , , , , , 
2021-10-26 11:15:00,77.27,-65.41,8.16, , , , , , , , , 
2021-10-26 11:30:00,77.27,-64.96,8.16, , , , , , , , , 
2021-10-26 11:45:00,77.31,-65.74,8.17, , , , , , , , , 
2021-10-26 12:00:00,77.36,-66.21,8.18, , , , , , , , , 
2021-10-26 12:15:00,77.36,-65.75,8.17, , , , , , , , , 
2021-10-26 12:30:00,77.36,-65.94,8.17, , , , , , , , , 
2021-10-26 12:45:00,77.40,-66.80,8.19, , , , , , , , , 
2021-10-26 13:00:00,77.36,-65.99,8.17, , , , , , , , , 
2021-10-26 13:15:00,77.36,-66.94,8.19, , , , , , , , , 
2021-10-26 13:30:00,77.36,-67.08,8.19, , , , , , , , , 
2021-10-26 13:45:00,77.31,-66.35,8.18, , , , , , , , , 
2021-10-26 14:00:00,77.31,-66.56,8.19, , , , , , , , , 
2021-10-26 14:15:00,77.27,-66.96,8.19, , , , , , , , , 
2021-10-26 14:30:00,77.27,-66.41,8.18, , , , , , , , , 
2021-10-26 14:45:00,77.27,-66.94,8.19, , , , , , , , , 
2021-10-26 15:00:00,77.31,-66.14,8.18, , , , , , , , , 
2021-10-26 15:15:00,77.27,-65.99,8.17, , , , , , , , , 
2021-10-26 15:30:00,77.23,-66.27,8.18, , , , , , , , , 
2021-10-26 15:45:00,77.23,-65.97,8.17, , , , , , , , , 
2021-10-26 16:00:00,77.18,-65.81,8.17, , , , , , , , , 
2021-10-26 16:15:00,77.14,-65.55,8.17, , , , , , , , , 
2021-10-26 16:30:00,77.09,-65.33,8.16, , , , , , , , , 
2021-10-26 16:45:00,77.05,-64.81,8.15, , , , , , , , , 
2021-10-26 17:00:00,77.05,-64.72,8.15, , , , , , , , , 
2021-10-26 17:15:00,77.05,-64.31,8.15, , , , , , , , , 
2021-10-26 17:30:00,77.05,-63.81,8.14, , , , , , , , , 
2021-10-26 17:45:00,77.01,-64.08,8.14, , , , , , , , , 
2021-10-26 18:00:00,77.01,-63.80,8.14, , , , , , , , , 
2021-10-26 18:15:00,77.01,-63.60,8.13, , , , , , , , , 
2021-10-26 18:30:00,76.96,-63.36,8.13, , , , , , , , , 
2021-10-26 18:45:00,76.96,-63.22,8.13, , , , , , , , , 
2021-10-26 19:00:00,76.92,-62.97,8.12, , , , , , , , , 
2021-10-26 19:15:00,76.92,-62.91,8.12, , , , , , , , , 
2021-10-26 19:30:00,76.88,-62.78,8.12, , , , , , , , , 
2021-10-26 19:45:00,76.83,-62.49,8.11, , , , , , , , , 
2021-10-26 20:00:00,76.88,-62.53,8.11, , , , , , , , , 
2021-10-26 20:15:00,76.83,-62.47,8.11, , , , , , , , , 
2021-10-26 20:30:00,76.79,-62.25,8.11, , , , , , , , , 
2021-10-26 20:45:00,76.79,-62.31,8.11, , , , , , , , , 
2021-10-26 21:00:00,76.79,-62.28,8.11, , , , , , , , , 
2021-10-26 21:15:00,76.83,-62.27,8.11, , , , , , , , , 
2021-10-26 21:30:00,76.79,-62.21,8.11, , , , , , , , , 
2021-10-26 21:45:00,76.79,-62.11,8.11, , , , , , , , , 
2021-10-26 22:00:00,76.79,-62.14,8.11, , , , , , , , , 
2021-10-26 22:15:00,76.79,-62.10,8.11, , , , , , , , , 
2021-10-26 22:30:00,76.83,-62.06,8.11, , , , , , , , , 
2021-10-26 22:45:00,76.79,-62.03,8.10, , , , , , , , , 
2021-10-26 23:00:00,76.83,-62.00,8.10, , , , , , , , , 
2021-10-26 23:15:00,76.79,-61.92,8.10, , , , , , , , , 
2021-10-26 23:30:00,76.83,-61.94,8.10, , , , , , , , , 
2021-10-26 23:45:00,76.79,-61.85,8.10, , , , , , , , , 
2021-10-27 00:00:00,76.79,-61.85,8.10, , , , , , , , , 
2021-10-27 00:15:00,76.83,-61.77,8.10, , , , , , , , , 
2021-10-27 00:30:00,76.83,-61.74,8.10, , , , , , , , , 
2021-10-27 00:45:00,76.79,-61.72,8.10, , , , , , , , , 
2021-10-27 01:00:00,76.79,-61.67,8.10, , , , , , , , , 
2021-10-27 01:15:00,76.83,-61.64,8.10, , , , , , , , , 
2021-10-27 01:30:00,76.79,-61.60,8.10, , , , , , , , , 
2021-10-27 01:45:00,76.79,-61.56,8.10, , , , , , , , , 
2021-10-27 02:00:00,76.79,-61.52,8.10, , , , , , , , , 
2021-10-27 02:15:00,76.79,-61.52,8.10, , , , , , , , , 
2021-10-27 02:30:00,76.79,-61.44,8.09, , , , , , , , , 
2021-10-27 02:45:00,76.79,-61.44,8.09, , , , , , , , , 
2021-10-27 03:00:00,76.79,-61.42,8.09, , , , , , , , , 
2021-10-27 03:15:00,76.79,-61.17,8.09, , , , , , , , , 
2021-10-27 03:30:00,76.83,-61.35,8.09, , , , , , , , , 
2021-10-27 03:45:00,76.79,-61.31,8.09, , , , , , , , , 
2021-10-27 04:00:00,76.79,-61.31,8.09, , , , , , , , , 
2021-10-27 04:15:00,76.79,-61.25,8.09, , , , , , , , , 
2021-10-27 04:30:00,76.79,-61.11,8.09, , , , , , , , , 
2021-10-27 04:45:00,76.79,-61.14,8.09, , , , , , , , , 
2021-10-27 05:00:00,76.79,-61.13,8.09, , , , , , , , , 
2021-10-27 05:15:00,76.75,-61.00,8.09, , , , , , , , , 
2021-10-27 05:30:00,76.79,-61.10,8.09, , , , , , , , , 
2021-10-27 05:45:00,76.79,-61.03,8.09, , , , , , , , , 
2021-10-27 06:00:00,76.79,-61.02,8.09, , , , , , , , , 
2021-10-27 06:15:00,76.79,-60.97,8.09, , , , , , , , , 
2021-10-27 06:30:00,76.75,-60.80,8.08, , , , , , , , , 
2021-10-27 06:45:00,76.75,-60.81,8.08, , , , , , , , , 
2021-10-27 07:00:00,76.75,-60.80,8.08, , , , , , , , , 
2021-10-27 07:15:00,76.70,-60.78,8.08, , , , , , , , , 
2021-10-27 07:30:00,76.70,-60.77,8.08, , , , , , , , , 
2021-10-27 07:45:00,76.75,-60.81,8.08, , , , , , , , , 
2021-10-27 08:00:00,76.79,-60.94,8.09, , , , , , , , , 
2021-10-27 08:15:00,76.83,-61.11,8.09, , , , , , , , , 
2021-10-27 08:30:00,76.83,-61.22,8.09, , , , , , , , , 
2021-10-27 08:45:00,76.83,-61.36,8.09, , , , , , , , , 
2021-10-27 09:00:00,76.92,-61.88,8.10, , , , , , , , , 
2021-10-27 09:15:00,76.96,-62.38,8.11, , , , , , , , , 
2021-10-27 09:30:00,76.96,-62.71,8.12, , , , , , , , , 
2021-10-27 09:45:00,77.01,-62.94,8.12, , , , , , , , , 
2021-10-27 10:00:00,77.05,-63.58,8.13, , , , , , , , , 
2021-10-27 10:15:00,77.05,-63.78,8.14, , , , , , , , , 
2021-10-27 10:30:00,77.14,-64.61,8.15, , , , , , , , , 
2021-10-27 10:45:00,77.18,-64.36,8.15, , , , , , , , , 
2021-10-27 11:00:00,77.23,-65.31,8.16, , , , , , , , , 
2021-10-27 11:15:00,77.27,-64.89,8.16, , , , , , , , , 
2021-10-27 11:30:00,77.27,-65.46,8.17, , , , , , , , , 
2021-10-27 11:45:00,77.31,-65.69,8.17, , , , , , , , , 
2021-10-27 12:00:00,77.31,-66.36,8.18, , , , , , , , , 
2021-10-27 12:15:00,77.31,-66.96,8.19, , , , , , , , , 
2021-10-27 12:30:00,77.31,-65.61,8.17, , , , , , , , , 
2021-10-27 12:45:00,77.36,-66.46,8.18, , , , , , , , , 
2021-10-27 13:00:00,77.31,-67.22,8.20, , , , , , , , , 
2021-10-27 13:15:00,77.31,-67.14,8.20, , , , , , , , , 
2021-10-27 13:30:00,77.31,-67.14,8.20, , , , , , , , , 
2021-10-27 13:45:00,77.36,-66.86,8.19, , , , , , , , , 
2021-10-27 14:00:00,77.31,-66.88,8.19, , , , , , , , , 
2021-10-27 14:15:00,77.31,-67.02,8.19, , , , , , , , , 
2021-10-27 14:30:00,77.31,-67.00,8.19, , , , , , , , , 
2021-10-27 14:45:00,77.31,-67.19,8.20, , , , , , , , , 
2021-10-27 15:00:00,77.27,-66.06,8.18, , , , , , , , , 
2021-10-27 15:15:00,77.27,-66.22,8.18, , , , , , , , , 
2021-10-27 15:30:00,77.23,-66.27,8.18, , , , , , , , , 
2021-10-27 15:45:00,77.23,-65.44,8.17, , , , , , , , , 
2021-10-27 16:00:00,77.18,-65.61,8.17, , , , , , , , , 
2021-10-27 16:15:00,77.14,-65.86,8.17, , , , , , , , , 
2021-10-27 16:30:00,77.09,-65.31,8.16, , , , , , , , , 
2021-10-27 16:45:00,77.09,-64.83,8.15, , , , , , , , , 
2021-10-27 17:00:00,77.05,-64.78,8.15, , , , , , , , , 
2021-10-27 17:15:00,77.05,-64.38,8.15, , , , , , , , , 
2021-10-27 17:30:00,77.05,-64.53,8.15, , , , , , , , , 
2021-10-27 17:45:00,77.05,-64.22,8.14, , , , , , , , , 
2021-10-27 18:00:00,77.01,-63.80,8.14, , , , , , , , , 
2021-10-27 18:15:00,76.96,-63.74,8.14, , , , , , , , , 
2021-10-27 18:30:00,76.96,-63.83,8.14, , , , , , , , , 
2021-10-27 18:45:00,76.92,-63.44,8.13, , , , , , , , , 
2021-10-27 19:00:00,76.92,-63.46,8.13, , , , , , , , , 
2021-10-27 19:15:00,76.92,-63.36,8.13, , , , , , , , , 
2021-10-27 19:30:00,76.88,-63.13,8.12, , , , , , , , , 
2021-10-27 19:45:00,76.88,-63.00,8.12, , , , , , , , , 
2021-10-27 20:00:00,76.88,-62.89,8.12, , , , , , , , , 
2021-10-27 20:15:00,76.83,-62.91,8.12, , , , , , , , , 
2021-10-27 20:30:00,76.83,-62.88,8.12, , , , , , , , , 
2021-10-27 20:45:00,76.83,-62.75,8.12, , , , , , , , , 
2021-10-27 21:00:00,76.83,-62.77,8.12, , , , , , , , , 
2021-10-27 21:15:00,76.83,-62.75,8.12, , , , , , , , , 
2021-10-27 21:30:00,76.79,-62.67,8.12, , , , , , , , , 
2021-10-27 21:45:00,76.79,-62.56,8.11, , , , , , , , , 
2021-10-27 22:00:00,76.83,-62.66,8.12, , , , , , , , , 
2021-10-27 22:15:00,76.83,-62.58,8.11, , , , , , , , , 
2021-10-27 22:30:00,76.83,-62.56,8.11, , , , , , , , , 
2021-10-27 22:45:00,76.83,-62.52,8.11, , , , , , , , , 
2021-10-27 23:00:00,76.83,-62.47,8.11, , , , , , , , , 
2021-10-27 23:15:00,76.79,-62.38,8.11, , , , , , , , , 
2021-10-27 23:30:00,76.83,-62.41,8.11, , , , , , , , , 
2021-10-27 23:45:00,76.83,-62.44,8.11, , , , , , , , , 
2021-10-28 00:00:00,76.83,-62.35,8.11, , , , , , , , , 
2021-10-28 00:15:00,76.83,-62.47,8.11, , , , , , , , , 
2021-10-28 00:30:00,76.83,-62.42,8.11, , , , , , , , , 
2021-10-28 00:45:00,76.83,-62.30,8.11, , , , , , , , , 
2021-10-28 01:00:00,76.83,-62.33,8.11, , , , , , , , , 
2021-10-28 01:15:00,76.79,-62.13,8.11, , , , , , , , , 
2021-10-28 01:30:00,76.83,-62.27,8.11, , , , , , , , , 
2021-10-28 01:45:00,76.83,-62.22,8.11, , , , , , , , , 
2021-10-28 02:00:00,76.83,-62.24,8.11, , , , , , , , , 
2021-10-28 02:15:00,76.83,-62.19,8.11, , , , , , , , , 
2021-10-28 02:30:00,76.83,-62.14,8.11, , , , , , , , , 
2021-10-28 02:45:00,76.83,-62.13,8.11, , , , , , , , , 
2021-10-28 03:00:00,76.79,-62.10,8.11, , , , , , , , , 
2021-10-28 03:15:00,76.75,-61.91,8.10, , , , , , , , , 
2021-10-28 03:30:00,76.79,-61.99,8.10, , , , , , , , , 
2021-10-28 03:45:00,76.83,-62.00,8.10, , , , , , , , , 
2021-10-28 04:00:00,76.79,-61.81,8.10, , , , , , , , , 
2021-10-28 04:15:00,76.83,-61.92,8.10, , , , , , , , , 
2021-10-28 04:30:00,76.79,-61.80,8.10, , , , , , , , , 
2021-10-28 04:45:00,76.83,-61.85,8.10, , , , , , , , , 
2021-10-28 05:00:00,76.83,-61.74,8.10, , , , , , , , , 
2021-10-28 05:15:00,76.79,-61.77,8.10, , , , , , , , , 
2021-10-28 05:30:00,76.83,-61.75,8.10, , , , , , , , , 
2021-10-28 05:45:00,76.79,-61.63,8.10, , , , , , , , , 
2021-10-28 06:00:00,76.83,-61.66,8.10, , , , , , , , , 
2021-10-28 06:15:00,76.79,-61.61,8.10, , , , , , , , , 
2021-10-28 06:30:00,76.79,-61.55,8.10, , , , , , , , , 
2021-10-28 06:45:00,76.75,-61.52,8.10, , , , , , , , , 
2021-10-28 07:00:00,76.75,-61.53,8.10, , , , , , , , , 
2021-10-28 07:15:00,76.75,-61.52,8.10, , , , , , , , , 
2021-10-28 07:30:00,76.75,-61.52,8.10, , , , , , , , , 
2021-10-28 07:45:00,76.75,-61.58,8.10, , , , , , , , , 
2021-10-28 08:00:00,76.79,-61.66,8.10, , , , , , , , , 
2021-10-28 08:15:00,76.79,-61.77,8.10, , , , , , , , , 
2021-10-28 08:30:00,76.88,-62.02,8.10, , , , , , , , , 
2021-10-28 08:45:00,76.88,-62.53,8.11, , , , , , , , , 
2021-10-28 09:00:00,76.92,-62.49,8.11, , , , , , , , , 
2021-10-28 09:15:00,76.96,-63.11,8.12, , , , , , , , , 
2021-10-28 09:30:00,77.01,-63.17,8.12, , , , , , , , , 
2021-10-28 09:45:00,77.05,-63.33,8.13, , , , , , , , , 
2021-10-28 10:00:00,77.09,-63.92,8.14, , , , , , , , , 
2021-10-28 10:15:00,77.14,-64.17,8.14, , , , , , , , , 
2021-10-28 10:30:00,77.14,-65.19,8.16, , , , , , , , , 
2021-10-28 10:45:00,77.18,-65.46,8.17, , , , , , , , , 
2021-10-28 11:00:00,77.27,-65.97,8.17, , , , , , , , , 
2021-10-28 11:15:00,77.31,-67.60,8.20, , , , , , , , , 
2021-10-28 11:30:00,77.31,-67.61,8.20, , , , , , , , , 
2021-10-28 11:45:00,77.36,-67.42,8.20, , , , , , , , , 
2021-10-28 12:00:00,77.36,-67.55,8.20, , , , , , , , , 
2021-10-28 12:15:00,77.40,-67.86,8.21, , , , , , , , , 
2021-10-28 12:30:00,77.40,-67.88,8.21, , , , , , , , , 
2021-10-28 12:45:00,77.40,-67.85,8.21, , , , , , , , , 
2021-10-28 13:00:00,77.40,-67.94,8.21, , , , , , , , , 
2021-10-28 13:15:00,77.40,-68.39,8.22, , , , , , , , , 
2021-10-28 13:30:00,76.83,-65.16,8.16, , , , , , , , , 
2021-10-28 13:35:08, , , ,Logged, , , , , , , , 
2021-10-28 13:35:09, , , , ,Logged,Logged, , , , , , 
2021-10-28 13:35:23, , , , , , ,Logged, , , , , 
2021-10-28 13:39:16, , , , , , , ,S: 91.6% O: -1.30 mV, , , , 
2021-10-28 13:39:20, , , , , , , , ,"4.01 pH, 7.00 pH, 10.00 pH",Logged, , 
2021-10-28 13:45:00,77.40,-66.05,8.19, , , , , , , , , 
2021-10-28 14:00:00,77.36,-67.16,8.21, , , , , , , , , 
2021-10-28 14:15:00,77.36,-66.60,8.20, , , , , , , , , 
2021-10-28 14:30:00,77.36,-66.49,8.20, , , , , , , , , 
2021-10-28 14:45:00,77.36,-67.17,8.21, , , , , , , , , 
2021-10-28 15:00:00,77.36,-67.64,8.22, , , , , , , , , 
2021-10-28 15:15:00,77.31,-66.17,8.20, , , , , , , , , 
2021-10-28 15:30:00,77.31,-66.72,8.21, , , , , , , , , 
2021-10-28 15:45:00,77.31,-66.60,8.20, , , , , , , , , 
2021-10-28 16:00:00,77.23,-66.80,8.21, , , , , , , , , 
2021-10-28 16:15:00,77.23,-65.75,8.19, , , , , , , , , 
2021-10-28 16:30:00,77.23,-65.66,8.19, , , , , , , , , 
2021-10-28 16:45:00,77.23,-65.67,8.19, , , , , , , , , 
2021-10-28 17:00:00,77.18,-65.60,8.19, , , , , , , , , 
2021-10-28 17:15:00,77.18,-65.50,8.18, , , , , , , , , 
2021-10-28 17:30:00,77.14,-64.94,8.17, , , , , , , , , 
2021-10-28 17:45:00,77.09,-64.66,8.17, , , , , , , , , 
2021-10-28 18:00:00,77.14,-64.80,8.17, , , , , , , , , 
2021-10-28 18:15:00,77.09,-64.27,8.16, , , , , , , , , 
2021-10-28 18:30:00,77.09,-64.16,8.16, , , , , , , , , 
2021-10-28 18:45:00,77.09,-64.17,8.16, , , , , , , , , 
2021-10-28 19:00:00,77.05,-63.49,8.15, , , , , , , , , 
2021-10-28 19:15:00,77.05,-63.46,8.15, , , , , , , , , 
2021-10-28 19:30:00,77.05,-63.30,8.14, , , , , , , , , 
2021-10-28 19:45:00,77.01,-63.41,8.15, , , , , , , , , 
2021-10-28 20:00:00,77.01,-63.25,8.14, , , , , , , , , 
2021-10-28 20:15:00,77.01,-63.08,8.14, , , , , , , , , 
2021-10-28 20:30:00,76.96,-63.11,8.14, , , , , , , , , 
2021-10-28 20:45:00,76.96,-63.03,8.14, , , , , , , , , 
2021-10-28 21:00:00,76.92,-62.86,8.14, , , , , , , , , 
2021-10-28 21:15:00,76.92,-62.89,8.14, , , , , , , , , 
2021-10-28 21:30:00,76.92,-62.81,8.13, , , , , , , , , 
2021-10-28 21:45:00,76.92,-62.77,8.13, , , , , , , , , 
2021-10-28 22:00:00,76.92,-62.81,8.13, , , , , , , , , 
2021-10-28 22:15:00,76.92,-62.74,8.13, , , , , , , , , 
2021-10-28 22:30:00,76.92,-62.67,8.13, , , , , , , , , 
2021-10-28 22:45:00,76.92,-62.71,8.13, , , , , , , , , 
2021-10-28 23:00:00,76.92,-62.53,8.13, , , , , , , , , 
2021-10-28 23:15:00,76.88,-62.42,8.13, , , , , , , , , 
2021-10-28 23:30:00,76.88,-62.52,8.13, , , , , , , , , 
2021-10-28 23:45:00,76.88,-62.50,8.13, , , , , , , , , 
2021-10-29 00:00:00,76.88,-62.50,8.13, , , , , , , , , 
2021-10-29 00:15:00,76.88,-62.47,8.13, , , , , , , , , 
2021-10-29 00:30:00,76.88,-62.47,8.13, , , , , , , , , 
2021-10-29 00:45:00,76.88,-62.44,8.13, , , , , , , , , 
2021-10-29 01:00:00,76.88,-62.41,8.13, , , , , , , , , 
2021-10-29 01:15:00,76.88,-62.36,8.13, , , , , , , , , 
2021-10-29 01:30:00,76.88,-62.30,8.13, , , , , , , , , 
2021-10-29 01:45:00,76.88,-62.30,8.13, , , , , , , , , 
2021-10-29 02:00:00,76.88,-62.24,8.12, , , , , , , , , 
2021-10-29 02:15:00,76.88,-62.22,8.12, , , , , , , , , 
2021-10-29 02:30:00,76.83,-62.14,8.12, , , , , , , , , 
2021-10-29 02:45:00,76.83,-62.13,8.12, , , , , , , , , 
2021-10-29 03:00:00,76.83,-61.92,8.12, , , , , , , , , 
2021-10-29 03:15:00,76.83,-61.97,8.12, , , , , , , , , 
2021-10-29 03:30:00,76.88,-61.99,8.12, , , , , , , , , 
2021-10-29 03:45:00,76.83,-61.96,8.12, , , , , , , , , 
2021-10-29 04:00:00,76.83,-61.94,8.12, , , , , , , , , 
2021-10-29 04:15:00,76.83,-61.91,8.12, , , , , , , , , 
2021-10-29 04:30:00,76.88,-61.88,8.12, , , , , , , , , 
2021-10-29 04:45:00,76.88,-61.72,8.11, , , , , , , , , 
2021-10-29 05:00:00,76.88,-61.81,8.12, , , , , , , , , 
2021-10-29 05:15:00,76.88,-61.71,8.11, , , , , , , , , 
2021-10-29 05:30:00,76.83,-61.80,8.12, , , , , , , , , 
2021-10-29 05:45:00,76.83,-61.77,8.12, , , , , , , , , 
2021-10-29 06:00:00,76.83,-61.71,8.11, , , , , , , , , 
2021-10-29 06:15:00,76.83,-61.56,8.11, , , , , , , , , 
2021-10-29 06:30:00,76.79,-61.52,8.11, , , , , , , , , 
2021-10-29 06:45:00,76.75,-61.49,8.11, , , , , , , , , 
2021-10-29 07:00:00,76.79,-61.42,8.11, , , , , , , , , 
2021-10-29 07:15:00,76.79,-61.41,8.11, , , , , , , , , 
2021-10-29 07:30:00,76.79,-61.41,8.11, , , , , , , , , 
2021-10-29 07:45:00,76.83,-61.52,8.11, , , , , , , , , 
2021-10-29 08:00:00,76.88,-61.69,8.11, , , , , , , , , 
2021-10-29 08:15:00,76.88,-61.85,8.12, , , , , , , , , 
2021-10-29 08:30:00,76.96,-61.99,8.12, , , , , , , , , 
2021-10-29 08:45:00,77.01,-62.24,8.12, , , , , , , , , 
